green
green
green
green
green
green
green
green
green
green
green
green
green
green
green
red
green
red
green
green
red
green
green
green
red
red
green
green
green
green
red
green
green
green
green
green
red
green
green
green
orange
red
green
green
green
green
green
red
green
green
green
red
green
red
green
red
green
red
red
green
green
red
red
green
red
green
green
green
green
red
green
green
green
green
red
orange
green
green
green
green
green
green
green
red
green
red
green
green
green
green
green
green
red
green
green
red
red
green
green
green
blue
red
red
green
green
green
red
green
red
green
green
red
red
green
green
red
red
green
purple
green
green
green
green
red
red
blue
green
red
green
red
green
green
green
red
red
green
red
green
purple
red
red
red
blue
green
green
green
red
green
green
red
green
green
red
green
red
red
green
red
green
green
red
green
red
green
green
red
green
green
green
purple
red
blue
red
red
green
green
green
orange
red
red
green
green
green
red
red
red
red
green
green
red
red
red
green
green
red
green
red
green
orange
red
green
green
red
red
green
green
red
purple
blue
blue
red
green
red
red
green
blue
green
green
green
red
red
green
red
blue
orange
green
green
blue
red
red
blue
green
green
green
red
red
green
green
red
green
red
purple
green
red
green
red
purple
green
red
green
green
red
green
orange
red
red
green
green
blue
red
green
red
red
green
green
green
green
green
red
red
red
green
green
red
orange
green
green
green
red
red
blue
red
green
red
green
orange
green
red
green
red
orange
green
red
purple
green
red
orange
red
green
green
red
red
blue
green
red
green
green
purple
green
red
purple
orange
red
green
orange
green
green
blue
orange
green
green
green
purple
green
red
red
green
green
green
red
purple
orange
blue
purple
red
purple
red
orange
orange
green
red
purple
orange
red
green
green
red
green
green
orange
purple
red
green
red
green
green
orange
green
red
red
green
green
red
red
green
red
green
red
red
blue
red
green
green
green
green
green
red
green
purple
red
green
red
green
orange
red
red
green
green
green
red
orange
red
green
green
red
orange
green
red
green
green
red
red
green
green
red
green
green
red
red
green
purple
orange
green
red
blue
red
red
orange
red
green
red
orange
purple
green
green
orange
red
green
red
green
red
blue
purple
orange
red
red
purple
red
green
green
red
green
green
red
green
red
red
green
red
purple
green
red
red
green
green
green
green
red
green
orange
green
red
red
green
purple
green
green
red
red
green
red
green
green
green
green
green
green
red
orange
red
green
blue
red
red
orange
green
blue
green
red
red
green
red
red
green
green
red
red
blue
green
red
purple
green
green
red
orange
red
blue
green
green
green
orange
orange
red
green
green
red
red
purple
green
orange
red
red
orange
green
green
green
green
green
red
red
green
red
green
green
orange
blue
green
orange
red
red
red
orange
red
green
purple
red
red
green
orange
green
red
orange
red
orange
red
green
green
green
red
red
green
orange
red
red
blue
green
red
green
red
green
orange
red
red
purple
green
orange
red
red
green
orange
green
green
red
red
green
orange
green
purple
red
orange
orange
green
red
green
orange
orange
red
red
orange
green
orange
orange
purple
red
red
green
red
orange
orange
green
red
red
green
purple
red
green
green
orange
red
red
purple
red
red
green
red
red
orange
green
red
orange
red
red
orange
green
purple
red
green
purple
red
red
green
purple
green
red
green
red
red
green
green
green
red
red
purple
green
red
red
green
green
green
red
red
green
red
red
orange
green
red
red
green
red
green
red
red
green
green
red
red
purple
green
red
green
orange
green
red
red
purple
orange
green
green
red
red
orange
purple
red
red
orange
red
blue
red
purple
orange
green
green
orange
blue
red
blue
purple
blue
blue
red
blue
orange
green
green
green
orange
red
blue
purple
purple
green
purple
purple
orange
purple
red
orange
orange
red
red
purple
orange
orange
red
red
orange
green
red
orange
red
blue
orange
orange
orange
red
purple
red
green
orange
red
green
red
orange
red
green
orange
red
purple
red
green
red
orange
orange
green
red
red
purple
orange
orange
green
red
green
green
green
red
orange
green
orange
red
red
green
green
red
green
red
red
green
green
green
red
green
red
green
red
green
green
green
red
red
orange
green
green
green
red
blue
orange
green
red
green
green
orange
red
green
orange
red
green
green
green
red
red
red
purple
green
red
orange
blue
red
blue
red
green
purple
red
red
orange
orange
purple
red
red
green
orange
green
red
green
red
orange
red
red
red
green
green
purple
red
blue
orange
blue
green
purple
red
purple
red
green
red
orange
red
green
orange
orange
blue
red
red
red
orange
orange
red
orange
yellow
purple
red
purple
red
red
red
green
orange
red
orange
red
orange
purple
orange
orange
red
red
blue
orange
blue
red
red
purple
orange
orange
purple
red
purple
red
purple
orange
orange
red
purple
purple
red
red
purple
orange
red
orange
green
green
red
yellow
red
red
blue
orange
purple
red
red
orange
orange
red
green
red
orange
blue
red
red
green
orange
red
green
purple
green
orange
red
green
green
purple
orange
red
blue
blue
green
green
red
green
purple
red
green
green
orange
red
red
purple
green
red
red
green
green
orange
purple
red
red
orange
orange
green
red
red
purple
red
purple
blue
red
orange
green
red
purple
orange
red
red
orange
purple
red
red
orange
orange
red
red
purple
orange
purple
red
orange
orange
red
purple
orange
purple
yellow
yellow
red
purple
yellow
green
red
yellow
green
red
purple
red
purple
green
yellow
green
green
blue
purple
red
red
green
yellow
green
green
purple
red
yellow
green
red
green
red
red
yellow
green
yellow
red
red
yellow
red
red
green
green
orange
red
red
purple
green
green
green
red
red
purple
red
purple
green
blue
red
green
yellow
purple
red
green
green
red
green
red
purple
red
red
blue
red
green
red
yellow
red
purple
yellow
green
red
red
purple
yellow
red
purple
red
yellow
green
red
red
yellow
purple
purple
purple
purple
orange
red
green
red
red
green
purple
red
yellow
purple
green
red
blue
yellow
red
red
red
red
green
green
orange
red
orange
red
red
orange
red
blue
red
red
green
red
green
green
red
red
green
red
green
yellow
red
purple
yellow
red
green
green
green
blue
green
yellow
green
red
yellow
red
purple
red
purple
red
green
purple
purple
red
red
green
red
yellow
red
yellow
red
orange
purple
red
orange
orange
red
red
orange
yellow
yellow
orange
green
yellow
red
red
purple
green
red
green
purple
orange
purple
orange
orange
purple
purple
red
orange
red
red
orange
yellow
red
orange
yellow
red
orange
red
orange
purple
red
yellow
purple
green
red
red
orange
red
yellow
purple
purple
green
red
green
green
orange
orange
red
red
green
purple
red
green
red
green
yellow
red
red
purple
blue
red
yellow
red
green
purple
red
purple
green
red
red
green
orange
red
red
green
green
red
red
purple
yellow
green
green
red
green
green
green
green
red
green
purple
red
red
green
red
green
yellow
green
red
orange
red
orange
red
purple
red
purple
orange
red
red
blue
red
purple
red
green
red
green
green
green
red
red
purple
red
green
green
green
purple
orange
red
red
green
green
purple
yellow
green
green
red
green
green
red
yellow
red
orange
red
green
red
green
red
red
orange
green
red
red
yellow
green
blue
orange
orange
red
green
red
yellow
purple
red
purple
green
green
green
red
red
green
purple
red
red
green
orange
purple
red
yellow
purple
red
yellow
purple
red
purple
red
red
green
yellow
red
purple
yellow
green
red
orange
red
green
red
red
red
purple
red
red
purple
red
green
green
yellow
red
orange
blue
yellow
orange
red
blue
purple
yellow
red
orange
red
red
yellow
orange
orange
blue
yellow
red
red
yellow
yellow
red
orange
yellow
red
purple
purple
red
orange
green
red
yellow
red
purple
purple
red
red
yellow
red
purple
orange
red
red
red
red
purple
red
green
green
yellow
blue
orange
green
yellow
red
purple
blue
red
purple
yellow
purple
red
orange
red
purple
red
green
purple
yellow
blue
yellow
red
green
red
red
orange
red
orange
purple
red
blue
red
green
yellow
red
yellow
green
red
blue
red
green
green
red
green
red
green
yellow
green
purple
red
orange
green
red
green
purple
red
orange
orange
red
purple
orange
red
orange
red
orange
red
purple
red
green
red
red
purple
purple
red
yellow
purple
red
yellow
purple
yellow
red
green
orange
red
purple
red
red
orange
red
green
red
purple
blue
green
red
orange
green
red
green
purple
red
orange
orange
orange
red
purple
green
red
orange
red
orange
red
purple
red
green
red
red
purple
purple
yellow
purple
red
yellow
purple
yellow
red
green
orange
red
purple
red
red
orange
green
red
purple
blue
red
green
red
green
green
red
purple
orange
red
red
orange
green
purple
red
green
green
red
yellow
red
green
yellow
green
purple
red
green
blue
red
green
purple
green
red
green
green
green
yellow
red
red
orange
red
purple
red
yellow
purple
green
yellow
red
blue
red
red
yellow
yellow
red
green
red
red
green
purple
red
yellow
green
green
red
red
red
green
red
red
orange
green
purple
green
purple
red
red
blue
red
red
yellow
blue
red
yellow
red
green
orange
red
green
yellow
red
green
yellow
yellow
yellow
purple
green
red
purple
green
purple
red
green
purple
red
red
yellow
orange
purple
red
blue
red
red
red
red
purple
green
red
purple
red
purple
red
green
red
green
red
orange
purple
red
yellow
orange
blue
red
orange
red
purple
red
red
yellow
red
purple
red
purple
purple
yellow
yellow
green
red
red
yellow
orange
red
green
purple
purple
red
red
blue
green
red
yellow
green
red
orange
red
red
yellow
green
red
red
orange
red
red
yellow
red
green
orange
green
red
purple
yellow
red
blue
purple
red
red
yellow
red
green
red
red
red
blue
yellow
green
green
red
green
purple
yellow
red
purple
green
purple
red
green
purple
purple
orange
purple
purple
green
purple
orange
green
red
green
green
red
yellow
red
yellow
green
yellow
red
green
purple
green
red
purple
red
orange
orange
green
purple
red
purple
orange
green
green
red
red
green
orange
green
green
red
red
green
green
orange
green
green
green
red
green
red
green
green
red
green
red
green
orange
red
red
green
purple
green
red
purple
green
red
red
green
green
red
purple
red
red
orange
red
green
orange
red
red
red
green
green
green
green
green
red
green
green
red
red
green
red
red
orange
green
red
green
green
green
red
red
green
red
blue
green
green
green
red
blue
red
red
green
green
green
green
green
blue
green
red
purple
green
green
green
red
green
red
green
green
green
red
red
red
green
green
red
red
purple
green
blue
red
green
red
green
green
red
green
green
purple
red
blue
red
red
green
green
green
green
red
red
red
green
green
green
green
red
red
green
red
red
green
red
blue
green
blue
red
red
red
purple
green
green
red
green
red
green
green
red
red
green
red
green
green
green
red
green
green
orange
red
green
green
orange
red
green
red
green
green
green
red
green
orange
red
green
green
green
red
green
green
green
red
red
green
red
green
orange
red
orange
red
green
red
purple
green
orange
red
red
green
green
red
green
blue
green
green
red
green
blue
red
green
green
red
red
green
green
green
red
red
green
green
purple
red
red
red
green
green
orange
red
red
red
green
red
green
green
green
red
red
purple
green
green
red
green
red
red
green
orange
red
red
red
green
green
purple
red
green
red
green
green
red
blue
red
red
green
purple
green
red
red
green
green
green
red
red
orange
red
red
green
red
green
green
green
red
green
red
green
green
red
red
purple
blue
green
green
red
red
green
green
green
green
red
green
red
green
blue
red
red
green
green
purple
red
red
green
green
green
red
green
green
red
green
red
green
orange
red
green
orange
green
green
orange
green
red
red
green
red
orange
green
blue
orange
green
green
red
red
green
red
red
green
green
green
red
orange
red
red
green
green
red
green
green
green
red
green
red
green
green
red
green
red
green
red
orange
green
red
red
blue
green
green
green
red
blue
green
red
blue
green
green
red
red
green
green
purple
red
red
green
green
red
orange
purple
green
green
blue
orange
purple
green
red
red
orange
green
green
red
red
orange
green
red
green
green
orange
green
red
red
red
green
green
purple
green
red
red
red
green
green
red
red
green
red
green
red
green
green
red
red
purple
orange
green
red
green
red
green
green
red
green
green
orange
red
green
orange
red
green
green
red
green
red
green
green
green
green
red
green
orange
green
red
red
green
purple
green
red
green
green
green
red
green
green
green
purple
green
red
green
orange
purple
red
red
red
green
red
purple
red
red
green
green
red
green
red
green
green
red
green
red
green
red
green
green
purple
red
orange
green
green
red
green
red
green
green
red
green
green
red
green
green
green
red
red
blue
green
green
red
red
red
green
green
red
green
green
green
red
blue
green
red
green
red
green
green
red
green
red
green
green
red
red
green
green
green
green
green
red
green
red
green
blue
green
purple
green
green
green
red
green
red
green
green
blue
red
red
green
red
green
red
green
red
purple
green
red
red
green
purple
red
green
red
green
green
red
green
green
red
red
red
red
green
green
red
red
green
green
red
green
red
red
orange
green
red
green
red
green
orange
red
green
green
red
green
green
green
red
red
green
green
red
green
green
red
green
red
green
red
orange
green
red
green
green
purple
red
green
orange
red
red
green
green
green
red
green
green
green
green
green
red
green
green
green
green
red
green
red
orange
red
red
green
red
green
green
purple
red
red
red
green
green
red
green
red
green
red
green
orange
red
green
green
red
green
red
green
green
purple
green
red
red
green
green
red
green
red
green
green
red
red
orange
green
green
red
red
green
orange
green
red
red
green
orange
green
red
green
red
green
green
green
red
blue
red
red
green
purple
red
red
orange
green
red
blue
green
purple
red
green
green
red
red
green
green
green
red
red
red
green
green
orange
red
green
purple
red
green
red
blue
blue
green
red
green
blue
purple
red
red
red
green
purple
green
red
orange
blue
purple
red
blue
red
blue
green
green
red
red
orange
orange
red
green
red
green
red
green
green
purple
red
red
purple
purple
red
green
green
red
orange
purple
green
red
red
green
purple
red
green
red
green
red
red
green
purple
red
red
purple
red
green
red
blue
blue
purple
purple
red
red
green
green
purple
green
red
red
green
green
red
purple
red
purple
green
red
purple
blue
red
red
purple
red
green
green
red
purple
yellow
red
red
orange
purple
red
green
red
green
red
purple
red
green
orange
yellow
orange
red
orange
purple
orange
orange
purple
orange
red
yellow
orange
red
yellow
red
purple
yellow
purple
red
orange
orange
orange
orange
red
purple
yellow
purple
red
purple
orange
purple
orange
orange
orange
blue
orange
yellow
orange
red
red
purple
red
yellow
orange
green
red
orange
red
green
orange
red
orange
red
purple
red
orange
red
purple
orange
orange
orange
red
orange
purple
red
orange
blue
orange
purple
orange
orange
purple
yellow
orange
