,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
mean,0.6738536896666667,0.42096862333333335,0.25531646533333335,0.127358314,0.03414671266666667,-0.006341269,-0.041543907,-0.02775941733333333,-0.025862295333333337,-0.03948198633333334,-0.02375511766666667,-0.03325839666666667,-0.025635666,-0.058098518999999994,-0.016050628666666667,-0.015989693333333336,-0.032925299666666664,-0.013961599333333333,-0.047226431000000006,-0.030258620333333333,-0.037138125,0.007721422333333333,-0.005962137666666668,-0.011739077,-0.012108384,-0.043817503,-0.016663844333333334,-0.035289487333333334,-0.029386671,-0.018759492666666665,-0.020393315666666665,-0.006739791333333335,-0.025334488333333332,-0.0032925596666666668,0.005225661333333333,-0.0012582056666666662,0.026472694666666668,-0.010839118333333333,0.015286483666666668,0.009622274,-0.012190336333333334,0.23478892133333332,0.45695021566666666,0.262222072,0.13526120666666666,0.08872152166666665,0.050498892999999996,0.025142788666666666,0.040820588,0.02502154433333333,0.011308578333333333,-0.0020547009999999995,0.009049073,0.013478304666666668,-0.013939830666666667,0.015830472333333335,-0.019533225,-0.0009675553333333328,0.006613676333333335,-0.013916532,0.023803421666666668,-0.003152192333333333,0.02089326,0.010919122666666668,0.006225081,0.016622588666666663,0.016839253000000002,0.012803980333333334,0.021492882333333335,0.014858594333333334,0.011212624333333332,-0.004058183,0.0063777823333333325,0.0050811016666666665,0.012139419666666667,-0.0015848756666666669,0.0013453380000000026,0.010225854000000001,-0.013372913000000002,0.026464083666666666,0.02461417366666667,0.023597826666666665,0.031504604666666665,0.032471875000000004,0.04808906033333333,0.021500972666666663,0.024969965333333333,0.02419207766666667,-0.005181266,0.020650106666666668,-0.001208405,0.037460123000000005,0.03214258033333334,0.021532727,0.027049885666666666,0.031197408666666666,0.23644053833333334,0.18571056099999997,0.19705979033333332,0.2126986153333333,0.19266670266666666,0.08269937200000001,-0.018715174333333334,-0.026838011,-0.055392072666666674,-0.06890674466666667,-0.07261013033333334,-0.085422369,-0.050290322666666665,-0.07251421000000001,-0.065107272,-0.05886274266666666,-0.06735544733333333,-0.053625817,-0.060538124666666665,-0.047068620000000005,-0.07146336166666667,-0.04327515499999999,-0.05175095500000001,-0.05326002366666666,-0.015525933,-0.027141366,-0.011654641333333333,-0.033867635666666666,-0.03216566433333334,-0.015203652,-0.03689316533333333,-0.010632773,-0.005522988666666666,-0.017467914333333334,-0.011303023666666667,-0.010099344666666668,0.010698739333333332,-0.02435135466666667,-0.006753509333333332,0.0018919330000000004,0.0006560879999999992,0.017858103666666666,-0.0019379376666666668,0.0003140750000000002,0.39479516333333337,0.261297481,0.2654903086666666,0.162486099,0.09227614133333334,0.041596714666666666,0.05156550466666666,0.048945680666666665,0.05575252733333333,0.04017898033333333,0.043669548333333336,0.041617107,0.009915299333333332,0.018158548,0.042096534,0.02610027866666667,0.05373983233333333,0.019113732999999997,0.040264894333333336,0.045193023666666665,0.017586439666666665,0.035095859666666666,0.002486470666666665,0.03360804433333334,0.017671014,0.0061843136666666675,-0.0016438616666666673,-0.024682392333333334,0.008678749333333331,-0.005773942000000001,-0.01871519066666667,0.0011823346666666658,-0.014184271666666666,-0.0041812136666666685,-0.0029275039999999974,-0.0009743356666666661,0.011177380666666667,0.0032058593333333333,0.017054705666666666,-0.024167923999999997,0.02474427233333333,0.014609735666666667,0.014955608,0.024266146333333332,0.00015435600000000016,0.023010857333333332,0.022392523666666664,0.02467406533333334,0.036621992,0.019447538666666667,0.02958866866666667,-0.013933085666666666,0.007923867666666666,0.026749056000000004,0.008172331333333333,0.02452593,0.004124339000000001,0.012901636000000001,0.007363368666666668,0.013162880666666666
plus STD,0.7899191544001445,0.4743663862798569,0.3090201959676393,0.18223292639506622,0.06009480375450907,-0.0013599334609634053,-0.007444698345905339,-0.014346268696478584,0.004165374460668753,-0.0372434172930591,0.0008679910443920198,-0.0114142239000283,-0.006718673658271574,-0.04827695494718433,0.017298423162490462,0.002270200722024718,-0.010700856507288914,-0.003254303191275138,-0.029726864345576472,-0.012744500567596424,0.0011284152154343308,0.01762077085156888,0.017461359297952627,-0.0016174595504168075,0.004228786984946446,-0.02926364586463908,-0.011748406219946661,-0.02504343113408592,-0.012631850636130624,-0.0035649326054373407,0.0013199723203507381,0.01249727974704817,-0.014678317542108263,0.01685361683448169,0.021644027148482545,0.01191685151451055,0.06043261510681694,0.01272127214888587,0.031200838658274853,0.02585638116828776,-0.0036950598629410768,0.23759462085695168,0.5017186513728873,0.28083210326774166,0.16997328977227616,0.1085114415210883,0.0798458364362205,0.03789067737743193,0.05867602555776595,0.04528876665877946,0.02798590208425603,0.0187376207871976,0.013973271625186945,0.04349115434911705,0.0032593797759840164,0.039581222374641276,0.0028784740788464977,0.03886518426664543,0.03396177445256887,-3.966549632774749e-05,0.043562831409535444,0.030433034507472097,0.06257523983657734,0.04307479599396648,0.03153794235540767,0.028622167516549075,0.0341928274909537,0.020357485087030544,0.059633189899625225,0.03675633136020016,0.04742426209712709,0.035108340918921614,0.031169537156063333,0.04008010801922911,0.019572759672411146,0.021118178754069857,0.03729349919211839,0.020477216332829916,0.0076821088284804665,0.05031172999671232,0.054537495939016134,0.03593995981739002,0.04762756482836744,0.048289513875721723,0.0977908513581954,0.052843928484528985,0.06457611473468858,0.06751038648575715,0.004935421359363193,0.03751715089518241,0.014672521346482094,0.05939169757189422,0.049652954726519864,0.051934400241240776,0.04520766459849534,0.06053145967951848,0.33820538495732394,0.2824115870764209,0.35150643346534993,0.39805377080604565,0.47070109340689115,0.2910941962290796,0.1133224455607881,0.084859494287311,0.035290054855104065,0.014726777052644122,0.0004741029830151733,0.0042950814369693,0.041361631354904047,0.0005437947354252903,0.01464794765311811,-0.0015618081467367803,-0.00904056853305426,0.016957815597713567,-0.0017590614387056197,-0.014066038131650561,-0.017065306202373814,1.7129057456398422e-05,-0.030079528373765825,-0.021044650263588524,0.013642381167470205,0.011943287682074338,0.02258091153713327,-0.027489593576509427,-0.017586196661324036,-0.0032368185528733554,-0.010430704620242984,0.008509906929293832,0.002707388500800347,0.0029392831128363973,-0.008512393102125683,0.013726152915407233,0.01864100509000204,-0.014288432508454258,0.023065543187424035,0.012905179781071602,0.013458856916790734,0.023653341447164578,0.02782991434643192,0.017318501246542016,0.5185481110493266,0.3190976820776841,0.35557790341388035,0.1878958546905055,0.12389067678899829,0.058299816040128793,0.0689160002749995,0.09025342905453515,0.09291660989249981,0.07675487468507933,0.08552441584628243,0.07702022165024493,0.05169647868452992,0.04604855534217761,0.09251921345142872,0.06281810978838318,0.09300496031744576,0.06913312766847901,0.08300428849233613,0.09089674302841355,0.04114290340718227,0.09252368662228701,0.029949358811360665,0.07067459725745409,0.04901701643040871,0.024623428225684255,0.029270778950835043,-0.011280957895675835,0.04307024540928199,0.02814306024086331,-0.01229842434426016,0.02483297930451875,-0.003071879043692065,0.03463870684987784,0.034850064295757065,0.03107350953420089,0.04312565499973526,0.016974910154042087,0.05401735355495431,0.01957411710576337,0.0491465514431825,0.0380200404012274,0.04712729683761703,0.0562128248483363,0.010638072629018976,0.054985505091669856,0.05198671795638353,0.052895055157077195,0.051671893300396725,0.026208791928995355,0.057376077168605766,0.010723687526537877,0.039888427104041904,0.04347428288798221,0.03326886789516404,0.06442505641056809,0.042935014877444194,0.05425347666111898,0.04109489359028531,0.03365371763560042
minus STD,0.5577882249331889,0.3675708603868098,0.2016127346990274,0.07248370160493378,0.00819862157882427,-0.011322604539036595,-0.07564311565409465,-0.04117256597018808,-0.05588996512733543,-0.041720555373607575,-0.04837822637772536,-0.055102569433305035,-0.04455265834172843,-0.06792008305281566,-0.0493996804958238,-0.03424958738869139,-0.055149742826044415,-0.024668895475391528,-0.06472599765442354,-0.047772740099070246,-0.07540466521543433,-0.0021779261849022144,-0.029385634631285965,-0.021860694449583194,-0.028445554984946445,-0.05837136013536092,-0.021579282446720006,-0.04553554353258075,-0.04614149136386937,-0.03395405272789599,-0.04210660365368407,-0.02597686241371484,-0.0359906591245584,-0.023438736167815024,-0.01119270448181588,-0.014433262847843882,-0.007487225773483607,-0.03439950881555254,-0.000627871324941515,-0.00661183316828776,-0.020685612803725592,0.23198322180971495,0.41218177996044597,0.24361204073225826,0.10054912356105715,0.068931601812245,0.0211519495637795,0.012394899955901404,0.022965150442234045,0.004754322007887196,-0.0053687454175893635,-0.022847022787197597,0.0041248743748130545,-0.01653454501578372,-0.03113904110931735,-0.00792027770797461,-0.0419449240788465,-0.0408002949333121,-0.0207344217859022,-0.027793398503672254,0.0040440119237978925,-0.03673741917413876,-0.020788719836577336,-0.02123655066063314,-0.019087780355407667,0.004623009816784252,-0.0005143214909536994,0.005250475579636126,-0.016647425232958552,-0.007039142693533491,-0.02499901343046043,-0.043224706918921614,-0.01841397248939667,-0.029917904685895776,0.004706079660922188,-0.024287930087403188,-0.03460282319211839,-2.550833282991341e-05,-0.03442793482848047,0.0026164373366210046,-0.005309148605682795,0.011255693515943313,0.015381644504965888,0.01665423612427829,-0.0016127306915287437,-0.009841983151195655,-0.014636184068021908,-0.019126231152423814,-0.015297953359363193,0.003783062438150922,-0.017089331346482092,0.015528548428105787,0.01463220594014681,-0.008868946241240773,0.008892106734837993,0.0018633576538148525,0.13467569170934274,0.08900953492357902,0.0426131472013167,0.027343459860621006,-0.0853676880735578,-0.12569545222907957,-0.15075279422745477,-0.138535516287311,-0.14607420018843742,-0.15254026638597745,-0.14569436364968186,-0.1751398194369693,-0.1419422766882374,-0.1455722147354253,-0.1448624916531181,-0.11616367718659654,-0.1256703261336124,-0.12420944959771357,-0.11931718789462771,-0.08007120186834946,-0.12586141713095952,-0.08656743905745637,-0.07342238162623418,-0.0854753970697448,-0.044694247167470204,-0.06622601968207434,-0.04589019420379994,-0.0402456777568239,-0.04674513200534264,-0.027170485447126642,-0.06335562604642368,-0.02977545292929383,-0.013753365834133679,-0.03787511177950306,-0.01409365423120765,-0.033924842248740567,0.0027564735766646246,-0.034414276824879075,-0.0365725618540907,-0.009121313781071602,-0.012146680916790735,0.012062865886168757,-0.03170578967976525,-0.016690351246542015,0.2710422156173401,0.20349727992231592,0.1754027139194529,0.1370763433094945,0.06066160587766839,0.024893613293204542,0.034215009058333815,0.007637932278798172,0.01858844477416685,0.0036030859815873242,0.0018146808203842527,0.006213992349755074,-0.03186588001786325,-0.009731459342177607,-0.008326145451428714,-0.010617552455049827,0.014474704349220886,-0.03090566166847902,-0.0024744998256694614,-0.0005106956950802141,-0.005970024073848935,-0.022331967288953675,-0.024976417478027337,-0.003458508590787425,-0.013674988430408715,-0.012254800892350922,-0.03255850228416838,-0.038083826770990835,-0.025712746742615325,-0.03969094424086331,-0.025131956989073178,-0.022468309971185416,-0.025296664289641266,-0.04300113418321118,-0.04070507229575706,-0.03302218086753422,-0.020770893666401925,-0.010563191487375419,-0.019907942221620973,-0.06790996510576336,0.00034199322348415703,-0.008800569067894061,-0.017216080837617026,-0.007680532181669638,-0.010329360629018977,-0.008963790425003188,-0.0072016706230501985,-0.0035469244904105177,0.021572090699603273,0.012686285404337978,0.0018012601647275674,-0.03858985885987121,-0.02404069177070857,0.010023829112017796,-0.01692420522849737,-0.015373196410568092,-0.034686336877444185,-0.02845020466111898,-0.02636815625695197,-0.007327956302267088
