sheet0_wave_158,1
sheet0_wave_159,1
sheet0_wave_160,1
sheet0_wave_161,0
sheet0_wave_162,0
sheet0_wave_163,0
sheet0_wave_164,1
sheet0_wave_165,0
sheet0_wave_166,1
sheet0_wave_169,1
sheet0_wave_170,1
sheet0_wave_171,1
sheet0_wave_172,0
sheet0_wave_173,1
sheet0_wave_174,0
sheet0_wave_175,0
sheet0_wave_176,1
sheet0_wave_177,1
sheet0_wave_178,1
sheet0_wave_179,0
sheet0_wave_180,1
sheet0_wave_181,1
sheet0_wave_182,1
sheet0_wave_183,1
sheet0_wave_184,1
sheet0_wave_185,1
sheet0_wave_186,5
sheet0_wave_187,1
sheet0_wave_188,1
sheet0_wave_189,1
sheet0_wave_191,1
sheet0_wave_192,1
sheet0_wave_193,0
sheet0_wave_194,1
sheet0_wave_196,1
sheet0_wave_197,1
sheet0_wave_198,1
sheet0_wave_199,1
sheet0_wave_200,1
sheet0_wave_201,1
sheet0_wave_202,1
sheet0_wave_203,1
sheet0_wave_204,1
sheet0_wave_205,1
sheet0_wave_206,1
sheet0_wave_207,1
sheet0_wave_208,1
sheet0_wave_209,1
sheet0_wave_210,1
sheet0_wave_211,1
sheet0_wave_212,1
sheet0_wave_213,1
sheet0_wave_214,1
sheet0_wave_215,1
sheet0_wave_216,0
sheet0_wave_217,1
sheet0_wave_218,1
sheet0_wave_01,0
sheet0_wave_02,0
sheet0_wave_03,1
sheet0_wave_04,1
sheet0_wave_05,0
sheet0_wave_06,1
sheet0_wave_07,1
sheet0_wave_08,1
sheet0_wave_09,0
sheet0_wave_10,1
sheet0_wave_11,1
sheet0_wave_12,1
sheet0_wave_13,1
sheet0_wave_14,1
sheet0_wave_15,0
sheet0_wave_16,0
sheet0_wave_17,0
sheet0_wave_18,0
sheet0_wave_19,0
sheet0_wave_20,1
sheet0_wave_21,0
sheet0_wave_22,1
sheet0_wave_23,0
sheet0_wave_24,1
sheet0_wave_25,1
sheet0_wave_26,0
sheet0_wave_27,1
sheet0_wave_28,0
sheet0_wave_29,1
sheet0_wave_30,1
sheet0_wave_31,1
sheet0_wave_32,1
sheet0_wave_33,1
sheet0_wave_34,0
sheet0_wave_35,0
sheet0_wave_36,1
sheet0_wave_37,0
sheet0_wave_38,1
sheet0_wave_39,7
sheet0_wave_40,1
sheet0_wave_41,0
sheet0_wave_42,1
sheet0_wave_43,1
sheet0_wave_44,1
sheet0_wave_45,1
sheet0_wave_46,0
sheet0_wave_47,1
sheet0_wave_48,1
sheet0_wave_49,1
sheet0_wave_50,1
sheet0_wave_51,2
sheet0_wave_52,0
sheet0_wave_53,1
sheet0_wave_54,0
sheet0_wave_55,1
sheet0_wave_56,1
sheet0_wave_57,1
sheet0_wave_58,1
sheet0_wave_59,1
sheet0_wave_60,0
sheet0_wave_61,1
sheet0_wave_62,1
sheet0_wave_63,1
sheet0_wave_64,0
sheet0_wave_65,1
sheet0_wave_66,1
sheet0_wave_67,1
sheet0_wave_68,1
sheet0_wave_69,0
sheet0_wave_70,1
sheet0_wave_71,1
sheet0_wave_72,1
sheet0_wave_73,1
sheet0_wave_74,1
sheet0_wave_75,0
sheet0_wave_76,1
sheet0_wave_77,1
sheet0_wave_78,1
sheet0_wave_79,1
sheet0_wave_80,1
sheet0_wave_81,0
sheet0_wave_82,0
sheet0_wave_83,1
sheet0_wave_84,1
sheet0_wave_86,1
sheet0_wave_87,1
sheet0_wave_88,1
sheet0_wave_89,1
sheet0_wave_90,1
sheet0_wave_91,1
sheet0_wave_92,0
sheet0_wave_93,1
sheet0_wave_94,0
sheet0_wave_95,0
sheet0_wave_96,1
sheet0_wave_97,1
sheet0_wave_98,1
sheet0_wave_99,1
sheet0_wave_100,1
sheet0_wave_101,1
sheet0_wave_102,1
sheet0_wave_103,1
sheet0_wave_104,0
sheet0_wave_105,1
sheet0_wave_106,0
sheet0_wave_107,0
sheet0_wave_108,1
sheet0_wave_109,1
sheet0_wave_110,1
sheet0_wave_111,1
sheet0_wave_112,0
sheet0_wave_113,1
sheet0_wave_114,1
sheet0_wave_115,1
sheet0_wave_116,1
sheet0_wave_117,1
sheet0_wave_118,1
sheet0_wave_119,0
sheet0_wave_120,1
sheet0_wave_121,1
sheet0_wave_122,1
sheet0_wave_124,1
sheet0_wave_125,1
sheet0_wave_126,1
sheet0_wave_127,1
sheet0_wave_128,1
sheet0_wave_129,1
sheet0_wave_130,0
sheet0_wave_131,1
sheet0_wave_132,1
sheet0_wave_133,1
sheet0_wave_134,1
sheet0_wave_135,1
sheet0_wave_136,1
sheet0_wave_137,1
sheet0_wave_138,0
sheet0_wave_139,1
sheet0_wave_140,1
sheet0_wave_141,1
sheet0_wave_142,0
sheet0_wave_143,1
sheet0_wave_144,0
sheet0_wave_145,1
sheet0_wave_146,1
sheet0_wave_147,0
sheet0_wave_148,0
sheet0_wave_149,1
sheet0_wave_150,0
sheet0_wave_151,1
sheet0_wave_152,1
sheet0_wave_153,0
sheet0_wave_154,1
sheet0_wave_155,1
sheet0_wave_156,1
sheet0_wave_157,1
sheet0_wave_158,1
sheet0_wave_159,1
sheet0_wave_160,1
sheet0_wave_161,0
sheet0_wave_162,0
sheet0_wave_163,0
sheet0_wave_164,1
sheet0_wave_165,0
sheet0_wave_166,1
sheet0_wave_169,1
sheet0_wave_170,1
sheet0_wave_171,1
sheet0_wave_172,0
sheet0_wave_173,1
sheet0_wave_174,0
sheet0_wave_175,0
sheet0_wave_176,1
sheet0_wave_177,1
sheet0_wave_178,1
sheet0_wave_179,0
sheet0_wave_180,1
sheet0_wave_181,1
sheet0_wave_182,1
sheet0_wave_183,1
sheet0_wave_184,1
sheet0_wave_185,1
sheet0_wave_186,5
sheet0_wave_187,1
sheet0_wave_188,1
sheet0_wave_189,1
sheet0_wave_191,1
sheet0_wave_192,1
sheet0_wave_193,0
sheet0_wave_194,1
sheet0_wave_196,1
sheet0_wave_197,1
sheet0_wave_198,1
sheet0_wave_199,1
sheet0_wave_200,1
sheet0_wave_201,1
sheet0_wave_202,1
sheet0_wave_203,1
sheet0_wave_204,1
sheet0_wave_205,1
sheet0_wave_206,1
sheet0_wave_207,1
sheet0_wave_208,1
sheet0_wave_209,1
sheet0_wave_210,1
sheet0_wave_211,1
sheet0_wave_212,1
sheet0_wave_213,1
sheet0_wave_214,1
sheet0_wave_215,1
sheet0_wave_216,0
sheet0_wave_217,1
sheet0_wave_218,1
sheet1_wave_01,0
sheet1_wave_02,0
sheet1_wave_03,1
sheet1_wave_04,1
sheet1_wave_05,1
sheet1_wave_06,1
sheet1_wave_07,1
sheet1_wave_08,1
sheet1_wave_09,1
sheet1_wave_10,1
sheet1_wave_11,0
sheet1_wave_12,1
sheet1_wave_13,3
sheet1_wave_14,1
sheet1_wave_15,0
sheet1_wave_16,1
sheet1_wave_17,1
sheet1_wave_18,1
sheet1_wave_19,0
sheet1_wave_20,0
sheet1_wave_21,1
sheet1_wave_22,7
sheet1_wave_23,1
sheet1_wave_24,0
sheet1_wave_25,1
sheet1_wave_26,0
sheet1_wave_27,7
sheet1_wave_28,0
sheet1_wave_29,1
sheet1_wave_30,1
sheet1_wave_31,0
sheet1_wave_32,1
sheet1_wave_33,1
sheet1_wave_34,1
sheet1_wave_35,0
sheet1_wave_36,1
sheet1_wave_37,0
sheet1_wave_38,0
sheet1_wave_39,1
sheet1_wave_40,1
sheet1_wave_41,0
sheet1_wave_42,1
sheet1_wave_43,1
sheet1_wave_44,0
sheet1_wave_45,1
sheet1_wave_46,1
sheet1_wave_47,1
sheet1_wave_48,1
sheet1_wave_49,1
sheet1_wave_50,1
sheet1_wave_51,1
sheet1_wave_52,1
sheet1_wave_53,1
sheet1_wave_54,5
sheet1_wave_55,4
sheet1_wave_56,0
sheet1_wave_57,0
sheet1_wave_58,1
sheet1_wave_59,5
sheet1_wave_60,2
sheet1_wave_61,1
sheet1_wave_62,1
sheet1_wave_63,1
sheet1_wave_64,1
sheet1_wave_65,6
sheet1_wave_66,1
sheet1_wave_67,1
sheet1_wave_68,0
sheet1_wave_69,1
sheet1_wave_70,0
sheet1_wave_71,1
sheet1_wave_72,1
sheet1_wave_73,0
sheet1_wave_74,1
sheet1_wave_75,1
sheet1_wave_76,0
sheet1_wave_77,1
sheet1_wave_78,0
sheet1_wave_79,1
sheet1_wave_80,0
sheet1_wave_81,1
sheet1_wave_82,1
sheet1_wave_83,1
sheet1_wave_84,1
sheet1_wave_85,0
sheet1_wave_86,1
sheet1_wave_87,1
sheet1_wave_88,1
sheet1_wave_89,2
sheet1_wave_90,0
sheet1_wave_91,1
sheet1_wave_92,1
sheet1_wave_93,0
sheet1_wave_94,1
sheet1_wave_95,2
sheet1_wave_96,0
sheet1_wave_97,1
sheet1_wave_98,1
sheet1_wave_99,0
sheet1_wave_100,1
sheet1_wave_101,1
sheet1_wave_102,7
sheet1_wave_103,0
sheet1_wave_104,1
sheet1_wave_105,1
sheet1_wave_106,1
sheet1_wave_107,3
sheet1_wave_108,1
sheet1_wave_109,1
sheet1_wave_110,0
sheet1_wave_111,1
sheet1_wave_112,1
sheet1_wave_113,1
sheet1_wave_114,0
sheet1_wave_116,1
sheet1_wave_117,1
sheet1_wave_118,1
sheet1_wave_119,1
sheet1_wave_120,1
sheet1_wave_121,1
sheet1_wave_122,0
sheet1_wave_123,0
sheet1_wave_124,1
sheet1_wave_125,1
sheet1_wave_126,0
sheet1_wave_127,0
sheet1_wave_128,2
sheet1_wave_129,1
sheet1_wave_130,1
sheet1_wave_131,1
sheet1_wave_132,1
sheet1_wave_133,1
sheet1_wave_134,0
sheet1_wave_135,1
sheet1_wave_136,1
sheet1_wave_137,1
sheet1_wave_138,1
sheet1_wave_139,1
sheet1_wave_140,1
sheet1_wave_141,1
sheet1_wave_142,1
sheet1_wave_143,5
sheet1_wave_144,1
sheet1_wave_145,1
sheet1_wave_146,4
sheet1_wave_147,1
sheet1_wave_148,1
sheet1_wave_149,1
sheet1_wave_150,0
sheet1_wave_151,1
sheet1_wave_152,0
sheet1_wave_153,1
sheet1_wave_154,0
sheet1_wave_155,1
sheet1_wave_156,1
sheet1_wave_157,0
sheet1_wave_158,0
sheet1_wave_159,1
sheet1_wave_160,0
sheet1_wave_161,1
sheet1_wave_162,1
sheet1_wave_163,1
sheet1_wave_164,1
sheet1_wave_165,1
sheet1_wave_166,1
sheet1_wave_167,5
sheet1_wave_168,5
sheet1_wave_169,1
sheet1_wave_170,0
sheet1_wave_171,0
sheet1_wave_172,1
sheet1_wave_173,1
sheet1_wave_174,1
sheet1_wave_175,0
sheet1_wave_176,1
sheet1_wave_177,1
sheet1_wave_178,0
sheet1_wave_180,1
sheet1_wave_181,1
sheet1_wave_182,5
sheet1_wave_183,1
sheet1_wave_184,4
sheet1_wave_185,1
sheet1_wave_186,0
sheet1_wave_187,1
sheet1_wave_188,1
sheet1_wave_189,1
sheet1_wave_190,1
sheet1_wave_191,0
sheet1_wave_192,1
sheet1_wave_193,1
sheet1_wave_194,1
sheet1_wave_195,1
sheet1_wave_196,0
sheet1_wave_197,1
sheet1_wave_198,1
sheet1_wave_199,1
sheet1_wave_200,4
sheet1_wave_201,0
sheet1_wave_202,0
sheet1_wave_203,1
sheet1_wave_204,0
sheet1_wave_205,1
sheet1_wave_206,1
sheet1_wave_207,1
sheet1_wave_208,1
sheet1_wave_209,1
sheet1_wave_210,1
sheet1_wave_211,1
sheet1_wave_212,5
sheet1_wave_213,1
sheet1_wave_214,1
sheet1_wave_215,1
sheet1_wave_216,1
sheet1_wave_217,1
sheet1_wave_218,1
sheet1_wave_219,1
sheet1_wave_220,0
sheet1_wave_221,1
sheet1_wave_222,0
sheet1_wave_223,1
sheet1_wave_224,1
sheet2_wave_01,0
sheet2_wave_02,0
sheet2_wave_03,0
sheet2_wave_04,0
sheet2_wave_05,1
sheet2_wave_06,0
sheet2_wave_07,1
sheet2_wave_08,0
sheet2_wave_09,0
sheet2_wave_10,1
sheet2_wave_11,0
sheet2_wave_12,1
sheet2_wave_13,0
sheet2_wave_14,0
sheet2_wave_15,0
sheet2_wave_16,1
sheet2_wave_17,0
sheet2_wave_18,0
sheet2_wave_19,0
sheet2_wave_20,0
sheet2_wave_21,0
sheet2_wave_22,0
sheet2_wave_23,1
sheet2_wave_24,0
sheet2_wave_25,0
sheet2_wave_26,0
sheet2_wave_27,0
sheet2_wave_28,0
sheet2_wave_29,0
sheet2_wave_30,6
sheet2_wave_31,4
sheet2_wave_32,0
sheet2_wave_33,0
sheet2_wave_34,0
sheet2_wave_35,0
sheet2_wave_36,0
sheet2_wave_37,0
sheet2_wave_38,0
sheet2_wave_39,0
sheet2_wave_40,0
sheet2_wave_41,0
sheet2_wave_42,1
sheet2_wave_43,1
sheet2_wave_44,2
sheet2_wave_45,0
sheet2_wave_46,2
sheet2_wave_47,1
sheet2_wave_48,1
sheet2_wave_49,0
sheet2_wave_50,0
sheet2_wave_51,0
sheet2_wave_52,0
sheet2_wave_53,1
sheet2_wave_54,0
sheet2_wave_55,4
sheet2_wave_56,0
sheet2_wave_57,0
sheet2_wave_58,0
sheet2_wave_59,1
sheet2_wave_60,1
sheet2_wave_61,1
sheet2_wave_62,0
sheet2_wave_63,6
sheet2_wave_64,0
sheet2_wave_65,0
sheet2_wave_66,0
sheet2_wave_67,0
sheet2_wave_68,1
sheet2_wave_69,0
sheet2_wave_70,0
sheet2_wave_71,0
sheet2_wave_72,0
sheet2_wave_73,1
sheet2_wave_74,1
sheet2_wave_75,0
sheet2_wave_76,0
sheet2_wave_77,0
sheet2_wave_78,1
sheet2_wave_79,1
sheet2_wave_80,0
sheet2_wave_81,1
sheet2_wave_82,0
sheet2_wave_83,0
sheet2_wave_84,0
sheet2_wave_85,0
sheet2_wave_86,1
sheet2_wave_87,1
sheet2_wave_88,1
sheet2_wave_89,0
sheet2_wave_91,1
sheet2_wave_92,4
sheet2_wave_93,7
sheet2_wave_94,0
sheet2_wave_95,1
sheet2_wave_96,1
sheet2_wave_97,4
sheet2_wave_98,1
sheet2_wave_99,1
sheet2_wave_100,1
sheet2_wave_101,4
sheet2_wave_102,1
sheet2_wave_103,1
sheet2_wave_104,0
sheet2_wave_105,4
sheet2_wave_106,4
sheet2_wave_109,0
sheet2_wave_110,0
sheet2_wave_111,0
sheet2_wave_112,0
sheet2_wave_113,2
sheet2_wave_114,0
sheet2_wave_115,1
sheet2_wave_116,0
sheet2_wave_117,0
sheet2_wave_118,6
sheet2_wave_119,0
sheet2_wave_120,1
sheet2_wave_121,0
sheet2_wave_122,0
sheet2_wave_123,0
sheet2_wave_124,3
sheet2_wave_125,0
sheet2_wave_126,0
sheet2_wave_127,1
sheet2_wave_128,1
sheet2_wave_129,0
sheet2_wave_130,2
sheet2_wave_131,1
sheet2_wave_132,7
sheet2_wave_133,1
sheet2_wave_134,1
sheet2_wave_135,1
sheet2_wave_136,1
sheet2_wave_137,0
sheet2_wave_138,1
sheet2_wave_139,1
sheet2_wave_140,1
sheet2_wave_141,0
sheet2_wave_142,0
sheet2_wave_143,0
sheet2_wave_144,1
sheet2_wave_145,0
sheet2_wave_146,1
sheet2_wave_147,0
sheet2_wave_148,1
sheet2_wave_149,7
sheet2_wave_150,1
sheet2_wave_151,1
sheet2_wave_152,1
sheet2_wave_153,0
sheet2_wave_154,1
sheet2_wave_155,0
sheet2_wave_156,1
sheet2_wave_157,0
sheet2_wave_158,1
sheet2_wave_159,1
sheet2_wave_160,0
sheet2_wave_161,0
sheet2_wave_162,1
sheet2_wave_163,1
sheet2_wave_164,0
sheet2_wave_165,1
sheet2_wave_166,1
sheet2_wave_167,0
sheet2_wave_168,1
sheet2_wave_169,1
sheet2_wave_170,1
sheet2_wave_171,1
sheet2_wave_172,1
sheet2_wave_173,1
sheet2_wave_174,1
sheet2_wave_175,0
sheet2_wave_176,1
sheet2_wave_177,0
sheet2_wave_178,0
sheet2_wave_179,1
sheet2_wave_180,1
sheet2_wave_181,0
sheet2_wave_182,0
sheet2_wave_183,1
sheet2_wave_184,1
sheet2_wave_185,0
sheet2_wave_187,1
sheet2_wave_188,1
sheet2_wave_189,1
sheet3_wave_01,0
sheet3_wave_02,0
sheet3_wave_03,3
sheet3_wave_04,0
sheet3_wave_05,1
sheet3_wave_06,0
sheet3_wave_07,6
sheet3_wave_08,0
sheet3_wave_09,1
sheet3_wave_10,0
sheet3_wave_11,0
sheet3_wave_12,6
sheet3_wave_13,0
sheet3_wave_14,1
sheet3_wave_15,1
sheet3_wave_16,4
sheet3_wave_17,1
sheet3_wave_18,0
sheet3_wave_19,0
sheet3_wave_20,1
sheet3_wave_21,0
sheet3_wave_22,1
sheet3_wave_25,0
sheet3_wave_29,0
sheet3_wave_30,0
sheet3_wave_31,0
sheet3_wave_32,0
sheet3_wave_33,0
sheet3_wave_34,1
sheet3_wave_35,0
sheet3_wave_36,0
sheet3_wave_37,0
sheet3_wave_38,1
sheet3_wave_39,0
sheet3_wave_40,0
sheet3_wave_41,1
sheet3_wave_42,0
sheet3_wave_43,1
sheet3_wave_44,0
sheet3_wave_45,0
sheet3_wave_46,0
sheet3_wave_47,1
sheet3_wave_48,0
sheet3_wave_49,1
sheet3_wave_50,1
sheet3_wave_51,3
sheet3_wave_52,0
sheet3_wave_53,0
sheet3_wave_54,0
sheet3_wave_55,1
sheet3_wave_56,1
sheet3_wave_57,2
sheet3_wave_58,1
sheet3_wave_59,1
sheet3_wave_60,0
sheet3_wave_61,0
sheet3_wave_63,1
sheet3_wave_64,4
sheet3_wave_65,1
sheet3_wave_69,0
sheet3_wave_70,1
sheet3_wave_71,0
sheet3_wave_72,0
sheet3_wave_73,1
sheet3_wave_74,1
sheet3_wave_77,0
sheet3_wave_78,0
sheet3_wave_79,1
sheet3_wave_80,1
sheet3_wave_81,1
sheet3_wave_83,1
sheet3_wave_84,1
sheet3_wave_85,1
sheet4_wave_01,1
sheet4_wave_02,1
sheet4_wave_03,1
sheet4_wave_04,4
sheet4_wave_05,1
sheet4_wave_06,0
sheet4_wave_07,0
sheet4_wave_08,1
sheet4_wave_09,0
sheet4_wave_10,2
sheet4_wave_11,1
sheet4_wave_12,1
sheet4_wave_13,2
sheet4_wave_14,1
sheet4_wave_15,2
sheet4_wave_16,0
sheet4_wave_17,0
sheet4_wave_18,1
sheet4_wave_19,1
sheet4_wave_20,0
sheet4_wave_21,2
sheet4_wave_22,1
sheet4_wave_23,0
sheet4_wave_24,1
sheet4_wave_25,0
sheet4_wave_26,0
sheet4_wave_27,1
sheet4_wave_28,1
sheet4_wave_29,2
sheet4_wave_30,2
sheet4_wave_31,2
sheet4_wave_32,2
sheet4_wave_33,1
sheet4_wave_34,1
sheet4_wave_37,1
sheet4_wave_38,1
sheet4_wave_39,1
sheet4_wave_40,1
sheet4_wave_41,1
sheet4_wave_42,1
sheet4_wave_43,1
sheet4_wave_44,0
sheet4_wave_45,1
sheet4_wave_46,1
sheet4_wave_47,1
sheet4_wave_48,1
sheet4_wave_49,1
sheet4_wave_50,1
sheet4_wave_51,1
sheet4_wave_52,1
sheet4_wave_53,1
sheet4_wave_54,1
sheet4_wave_55,1
sheet4_wave_57,1
sheet4_wave_58,1
sheet4_wave_59,1
sheet4_wave_60,1
sheet4_wave_61,1
sheet4_wave_62,1
sheet4_wave_65,0
sheet4_wave_66,1
sheet4_wave_70,1
sheet4_wave_71,1
sheet4_wave_72,0
sheet4_wave_73,1
sheet4_wave_74,1
sheet4_wave_76,0
sheet4_wave_83,0
sheet4_wave_86,1
sheet4_wave_87,1
sheet4_wave_90,0
sheet4_wave_91,0
sheet4_wave_92,1
sheet4_wave_93,1
sheet4_wave_94,1
sheet5_wave_01,0
sheet5_wave_02,1
sheet5_wave_03,1
sheet5_wave_04,1
sheet5_wave_05,0
sheet5_wave_06,3
sheet5_wave_07,1
sheet5_wave_08,1
sheet5_wave_09,2
sheet5_wave_10,0
sheet5_wave_11,1
sheet5_wave_12,0
sheet5_wave_13,1
sheet5_wave_14,2
sheet5_wave_15,1
sheet5_wave_16,1
sheet5_wave_17,1
sheet5_wave_18,0
sheet5_wave_19,1
sheet5_wave_20,1
sheet5_wave_22,1
sheet5_wave_23,0
sheet5_wave_24,1
sheet5_wave_25,4
sheet5_wave_26,2
sheet5_wave_27,2
sheet5_wave_28,2
sheet5_wave_29,0
sheet5_wave_30,1
sheet5_wave_31,0
sheet5_wave_32,3
sheet5_wave_33,0
sheet5_wave_34,1
sheet5_wave_35,0
sheet5_wave_36,1
sheet5_wave_37,1
sheet5_wave_38,1
sheet5_wave_39,1
sheet5_wave_40,1
sheet5_wave_41,0
sheet5_wave_42,7
sheet5_wave_43,1
sheet5_wave_44,0
sheet5_wave_45,1
sheet5_wave_46,0
sheet5_wave_47,2
sheet5_wave_48,1
sheet5_wave_49,1
sheet5_wave_50,0
sheet5_wave_51,1
sheet5_wave_52,1
sheet5_wave_53,1
sheet5_wave_54,1
sheet5_wave_55,2
sheet5_wave_56,1
sheet5_wave_57,1
sheet5_wave_58,1
sheet5_wave_61,2
sheet5_wave_62,0
sheet5_wave_63,0
sheet5_wave_64,1
sheet5_wave_65,0
sheet5_wave_66,0
sheet5_wave_67,1
sheet5_wave_68,0
sheet5_wave_69,0
sheet5_wave_70,0
sheet5_wave_71,6
sheet5_wave_72,1
sheet5_wave_73,1
sheet5_wave_74,0
sheet5_wave_75,0
sheet5_wave_76,2
sheet5_wave_77,1
sheet5_wave_78,1
sheet5_wave_79,3
sheet5_wave_80,2
sheet6_wave_01,0
sheet6_wave_02,0
sheet6_wave_03,0
sheet6_wave_04,0
sheet6_wave_05,0
sheet6_wave_06,0
sheet6_wave_07,0
sheet6_wave_08,1
sheet6_wave_09,0
sheet6_wave_10,0
sheet6_wave_11,0
sheet6_wave_12,0
sheet6_wave_13,0
sheet6_wave_14,2
sheet6_wave_15,0
sheet6_wave_16,0
sheet6_wave_17,0
sheet6_wave_18,0
sheet6_wave_19,0
sheet6_wave_20,0
sheet6_wave_21,0
sheet6_wave_22,0
sheet6_wave_23,0
sheet6_wave_24,0
sheet6_wave_25,0
sheet6_wave_26,1
sheet6_wave_27,0
sheet6_wave_28,0
sheet6_wave_29,0
sheet6_wave_30,0
sheet6_wave_31,0
sheet6_wave_32,0
sheet6_wave_33,0
sheet6_wave_34,0
sheet6_wave_35,0
sheet6_wave_36,0
sheet6_wave_37,0
sheet6_wave_38,0
sheet6_wave_39,0
sheet6_wave_40,0
sheet6_wave_41,0
sheet6_wave_42,0
sheet6_wave_43,6
sheet6_wave_44,0
sheet6_wave_45,0
sheet6_wave_46,0
sheet6_wave_47,0
sheet6_wave_48,0
sheet6_wave_49,0
sheet6_wave_50,0
sheet6_wave_51,0
sheet6_wave_52,0
sheet6_wave_53,0
sheet6_wave_54,0
sheet6_wave_55,0
sheet6_wave_56,0
sheet6_wave_57,0
sheet6_wave_58,0
sheet6_wave_59,0
sheet6_wave_60,0
sheet6_wave_61,0
sheet6_wave_62,0
sheet6_wave_63,0
sheet6_wave_64,0
sheet6_wave_65,0
sheet6_wave_66,0
sheet6_wave_67,6
sheet6_wave_68,0
sheet6_wave_69,0
sheet6_wave_70,0
sheet6_wave_71,0
sheet6_wave_72,0
sheet6_wave_73,0
sheet6_wave_74,0
sheet6_wave_75,0
sheet6_wave_76,0
sheet6_wave_77,0
sheet6_wave_78,0
sheet6_wave_79,0
sheet6_wave_80,2
sheet6_wave_81,0
sheet6_wave_82,0
sheet6_wave_83,0
sheet6_wave_84,0
sheet6_wave_85,0
sheet6_wave_86,0
sheet6_wave_87,6
sheet6_wave_88,0
sheet6_wave_89,0
sheet6_wave_90,0
sheet6_wave_91,0
sheet6_wave_92,0
sheet6_wave_93,0
sheet6_wave_94,0
sheet6_wave_95,0
sheet6_wave_96,0
sheet6_wave_97,0
sheet6_wave_98,0
sheet6_wave_99,6
sheet6_wave_100,0
sheet6_wave_101,0
sheet6_wave_102,0
sheet6_wave_103,0
sheet6_wave_104,0
sheet6_wave_105,1
sheet6_wave_106,0
sheet6_wave_107,0
sheet6_wave_110,0
sheet6_wave_111,0
sheet6_wave_112,0
