,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
mean,0.375076228,0.27920326966666664,0.27040347566666667,0.19932757866666664,0.16301475766666665,0.13671271866666668,0.11318564633333333,0.10989984033333333,0.07245364533333333,0.07080289033333333,0.09235791966666668,0.05541409466666667,0.05774438566666667,0.057438273000000005,0.047913833999999995,0.015989000666666666,0.03150237066666667,0.026777130333333333,0.008699020666666666,-0.005526123,-0.004718978333333333,0.022248297333333333,0.027846495666666665,0.000720577,-0.018222654333333334,-0.0015039553333333333,0.009461753000000002,-0.0028378566666666665,-0.009421151333333334,0.004141762000000003,-0.019518672666666667,0.016115322666666668,-0.002183006333333333,-0.002162362999999999,0.006996722,0.0032927203333333334,0.004990241666666666,0.021236149333333332,-0.01449016,-0.004415297333333333,0.02358679366666667,0.22171529899999998,0.26693407966666666,0.16900612933333334,0.15297652033333334,0.10509439233333333,0.08842467700000001,0.09057308933333334,0.07854613733333334,0.08427105266666667,0.05750131333333333,0.042821431666666666,0.04425214833333333,0.06071715666666667,0.040854650666666666,0.039627287000000004,0.019479033333333333,0.03458606266666667,0.023363054000000005,0.01732413,0.037719331333333335,0.04565818333333333,0.03946365166666667,0.03504361733333334,0.009248400333333334,0.006488666000000001,0.021491787000000002,0.044187568,0.009069531,0.011773730333333335,0.009659905333333335,0.010450039666666668,0.05736217600000001,0.04283470066666667,0.02258138933333333,0.002119924,-0.005250031,0.015987495666666667,-0.0013255940000000003,0.012057385333333332,0.05208642699999999,0.0028914683333333344,0.028106927333333333,0.036185760666666664,0.018808701,0.043473090666666665,0.016814887666666663,0.020510355666666664,-0.0052092399999999995,-0.009023529333333334,0.021935841999999997,0.04112101666666667,0.013650648333333333,-0.016504236,-0.0027805806666666663,0.032557857999999995,0.23917598766666667,0.389845567,0.4987649666666667,0.6020837616666667,-0.17947576899999998,-0.10038422133333331,-0.063953971,-0.02191639966666668,-0.009933166666666665,0.010069612000000006,0.07461624333333333,0.11242415933333333,0.19028989366666668,0.233073487,0.41299564299999997,0.517583542,0.596997262,0.654965344,0.614291346,0.5877966763333333,0.5426669406666667,0.5614480143333332,0.5267246623333334,0.46238665900000003,0.43568615800000005,0.41921341833333337,0.357637303,0.32885123266666666,0.26413241666666665,0.24062535399999999,0.166995232,0.14434282133333334,0.09829867633333333,0.07045756833333333,0.07541771033333333,0.04327206633333333,0.006489592333333333,0.007125302,-0.004360013666666667,0.006029087,-0.006301823000000001,-0.008982145,-0.04136697166666667,-0.039868973333333335,0.009304496333333329,-0.046864667000000006,-0.039104449666666666,-0.03406998,0.0013145373333333331,-0.026202805,-0.0011629123333333376,0.016663720333333333,0.015223858999999998,-9.347566666666658e-05,-0.020536014333333335,-0.01237626,-0.008095916999999998,-0.014045236666666664,-0.001059263666666664,-0.02428614533333333,0.0057851836666666665,-0.027685720666666674,-0.027670059666666667,0.009066841333333332,-0.03427377066666667,-0.04149519266666667,-0.036399165000000004,-0.037217922,-0.035036209000000006,-0.03213383533333333,-0.041407978000000005,-0.051911246,-0.012444722,-0.036245566666666666,-0.060447104333333335,-0.03214793466666666,-0.039298709333333334,-0.04805164466666667,-0.05361491100000001,-0.050070492999999994,-0.036207876,-0.034165769000000006,-0.03597206033333333,-0.04696884766666667,-0.03411743333333333,-0.034500949333333336,-0.06168868833333333,-0.03078236266666667,-0.048249677666666664,-0.037231363999999996,-0.03330936733333333,-0.029520903,-0.05331955733333333,-0.04128145766666667,-0.02916328933333333,-0.05436773833333333,-0.050973169000000006,-0.04937358966666667,-0.05274594033333333,-0.07291972533333334,-0.08357319133333334,-0.056235749,-0.05899951966666667,-0.05089878566666667
plus STD,0.48757332993223745,0.3882131486776007,0.31554707208230276,0.2645746669292202,0.19414242996960535,0.16154569636310154,0.11634294220283184,0.12854047427747553,0.09384569508238377,0.08821507403297199,0.11120383869323551,0.06599145665612484,0.09925426155726057,0.0772720851667537,0.07770636686927888,0.023193985261021902,0.045112161565276185,0.03470030352139185,0.03314411051390197,0.016820925551439696,0.0160312296249576,0.03514641511085539,0.06734751108990433,0.02316612988231428,0.030643835249779715,0.011200648643450531,0.03456815123763522,0.01202277852687006,-0.0028319522587590693,0.043761141924631895,-0.006426216133973907,0.03394916496180672,0.005876712910681642,0.022585830590153018,0.03170797529079647,0.008170199227447621,0.00867943585510746,0.051341557945030494,0.020693886886466208,0.01671422500163355,0.08005124796173745,0.24566152960997614,0.3744343550503201,0.21899191914135863,0.18734256393165954,0.13328686063434703,0.10018114129998115,0.1104600765998968,0.09022779201968374,0.0891783592531137,0.06638987200041802,0.06979114927657523,0.061458060988777055,0.09093619155136083,0.05795973924919831,0.0687913152860557,0.025260139230013856,0.057479776814506126,0.03382294867181191,0.032921662462324,0.08634768829913848,0.07595801127416532,0.05644586469826989,0.052673378365045376,0.020803040173793544,0.03145660204995599,0.02859126879693145,0.0753236100476112,0.05481391615214903,0.029889080928995636,0.03194656123784214,0.02745002032550497,0.06819478844183291,0.0907692171853097,0.04836447392644713,0.031216918171165117,0.0009073452852322904,0.039479766907621436,0.00025192280429211264,0.0395939165213355,0.08372903562992479,0.01779426883969241,0.042818576152876174,0.06565177408323139,0.04616282709908662,0.09008688134824544,0.046236655567693484,0.03449491583293089,0.055144528452192754,0.0020710975015199393,0.0677049279217295,0.06971355559096329,0.023401942169819973,0.008297112706113788,0.012457423830941814,0.0799554275260794,0.29909452140750253,0.44595784609972994,0.5590765879971294,0.7029346652650847,0.04950244343742821,0.14745539509782346,0.12912051034245534,0.17387103697179668,0.11366582962194713,0.10907349253625291,0.1789018086093582,0.17604537154306021,0.29238331417954466,0.41686598859183494,0.7028072294229819,0.8851559558261772,0.9733571872042577,1.0505664419248077,1.0136201856903517,0.9453702350062174,0.9101008593071929,0.9055786693783916,0.8314531272588501,0.7520833663599455,0.7012340784642974,0.6577744575145115,0.5786725333627466,0.5075999135969096,0.415525101486659,0.36282159821111293,0.27585756009734475,0.22008610936884443,0.17642664088702886,0.10596473280775273,0.10314134217369741,0.06173716004751676,0.043191422762272356,0.011363864105673456,0.008467924663949886,0.026541329325288354,-0.0018015508764298053,-0.003912120381940735,-0.023354774610477764,-0.022114171274634897,0.07941775657458316,0.02733751995123778,-0.021092277738216994,-0.00902529669991307,0.07064198519528568,0.0009539618265330709,0.05417413948283033,0.039236200617122574,0.055561761822781365,0.039632507097496814,0.02640313863071184,0.007919361128218054,0.01988728376711814,0.0032108126298793244,0.03633196932342771,0.022757563880741193,0.03491453399624219,-0.0025311352074663465,0.00918311632265845,0.06146441248166539,0.01588547475079466,-0.013932506656665462,-0.013523634852546568,-0.022137761441054914,-0.019085832486198617,-0.025195787546311372,-0.025809712260418536,-0.021948965048353426,0.0007583374717805083,-0.020235700699880052,-0.03652723594913426,-0.030812104368953163,-0.009004942708655955,-0.021397446967781297,-0.032526565106359345,-0.04012714840299382,-0.01576597403392884,-0.01811989619687119,-0.015615222710834348,-0.016048325683062473,-0.02045414486770821,-0.006321887231167261,-0.032672329403645325,-0.007606313792559046,-0.015966327072314143,-0.029974287897180145,0.004190578308859459,-0.013429687599759658,-0.032333032179604704,0.007931603465820274,0.005959476688097879,-0.00032220540489292376,-0.01444687481839757,-0.02034443119205825,0.0023641041600334853,-0.026159200013372,-0.03294143770741571,-0.034599060812643856,-0.016098531051501136,-0.020879547551083948
minus STD,0.26257912606776257,0.17019339065573258,0.22525987925103058,0.13408049040411307,0.13188708536372795,0.11187974097023183,0.11002835046383483,0.09125920638919113,0.05106159558428289,0.05339070663369467,0.07351200064009784,0.0448367326772085,0.01623450977607277,0.03760446083324631,0.018121301130721107,0.00878401607231143,0.017892579768057155,0.018853957145274818,-0.01574606918056863,-0.027873171551439698,-0.025469186291624264,0.00935017955581128,-0.011654519756571002,-0.02172497588231428,-0.06708914391644638,-0.014208559310117197,-0.015644645237635223,-0.01769849186020339,-0.0160103504079076,-0.035477617924631895,-0.03261112919935943,-0.0017185196284733896,-0.010242725577348307,-0.02691055659015302,-0.017714531290796465,-0.0015847585607809546,0.0013010474782258717,-0.008869259278363826,-0.04967420688646621,-0.025544819668300214,-0.03287766062840411,0.1977690683900238,0.15943380428301324,0.11902033952530805,0.11861047673500712,0.07690192403231963,0.07666821270001886,0.07068610206676988,0.06686448264698293,0.07936374608021964,0.04861275466624865,0.015851714056758098,0.027046235677889607,0.030498121781972507,0.023749562084135024,0.010463258713944306,0.013697927436652808,0.011692348518827209,0.0129031593281881,0.001726597537675999,-0.010909025632471814,0.015358355392501348,0.022481438635063446,0.0174138563016213,-0.002306239507126875,-0.01847927004995599,0.014392305203068553,0.013051525952388798,-0.03667485415214903,-0.006341620262328965,-0.012626750571175472,-0.006549940992171634,0.046529563558167106,-0.005099815851976351,-0.0032016952597804724,-0.02697707017116512,-0.01140740728523229,-0.0075047755742881014,-0.0029031108042921134,-0.01547914585466884,0.020443818370075202,-0.012011332173025743,0.013395278513790493,0.006719747250101941,-0.00854542509908662,-0.0031407000149121095,-0.012606880234360157,0.006525795500402432,-0.06556300845219275,-0.02011815616818661,-0.02383324392172951,0.012528477742370047,0.003899354496846693,-0.041305584706113785,-0.018018585164275146,-0.014839711526079408,0.17925745392583084,0.33373328790027007,0.438453345336204,0.5012328580682486,-0.40845398143742817,-0.3482238377644901,-0.2570284523424553,-0.21770383630513002,-0.13353216295528045,-0.0889342685362529,-0.029669321942691534,0.04880294712360646,0.08819647315378869,0.04928098540816506,0.12318405657701803,0.15001112817382284,0.22063733679574243,0.25936424607519215,0.21496250630964836,0.23022311766044917,0.17523302202614044,0.21731735928827495,0.22199619740781668,0.17268995164005446,0.17013823753570262,0.18065237915215523,0.1366020726372534,0.15010255173642378,0.11273973184667427,0.11842910978888706,0.058132903902655256,0.06859953329782226,0.02017071177963782,0.03495040385891394,0.04769407849296925,0.0248069726191499,-0.03021223809560569,0.0028867398943265444,-0.017187951997283218,-0.014483155325288356,-0.010802095123570197,-0.014052169618059267,-0.05937916872285558,-0.05762377539203177,-0.06080876390791651,-0.12106685395123779,-0.05711662159511634,-0.059114663300086925,-0.068012910528619,-0.05335957182653307,-0.056499964149497,-0.005908759950455911,-0.025114043822781366,-0.03981945843083015,-0.06747516729737851,-0.032671881128218054,-0.036079117767118134,-0.031301285963212654,-0.038450496656761035,-0.07132985454740785,-0.023344166662908856,-0.052840306125867,-0.06452323565599179,-0.04333072981499873,-0.084433016084128,-0.06905787867666788,-0.05927469514745344,-0.05229808255894509,-0.05098658551380139,-0.0390718831203553,-0.05700624373958148,-0.08187352695164657,-0.02564778147178051,-0.05225543263345328,-0.0843669727175324,-0.033483764964380165,-0.06959247595801071,-0.07470584236555204,-0.07470325689364067,-0.06001383759700617,-0.05664977796607116,-0.05021164180312882,-0.05632889795583232,-0.07788936965027086,-0.047780721798958446,-0.06268001143549941,-0.09070504726302134,-0.0539584115407743,-0.08053302826101918,-0.04448844010281985,-0.07080931297552612,-0.04561211840024035,-0.07430608248706196,-0.0904945187991536,-0.06428605535476455,-0.10841327126177375,-0.08749946318160244,-0.07840274814127508,-0.10785598482670014,-0.11968025065329468,-0.13420494495925095,-0.07787243718735615,-0.1019005082818322,-0.08091802378224938
